name,manufacturer,price,speed,ramType,speedMHz,formFactor,moduleCount,capacityGBs,color,casLatency,firstWordLatency,voltage,isECC,isRegistered,hasHeatSpreader,URL
Netac Shadow II 16 GB,Netac,N/A,DDR4-3200,DDR4,3200,DIMM,2,16,Black,16,10,1.35,FALSE,FALSE,TRUE,https://pcpartpicker.com/product/gXdG3C/netac-shadow-ii-16-gb-2-x-8-gb-ddr4-3200-cl16-memory-ntswd4p32dp-16k
G.Skill Ripjaws 64 GB,G.Skill,$759.99 ,DDR5-5600,DDR5,5600,SODIMM,2,64,Black,40,14.286,1.1,FALSE,FALSE,FALSE,https://pcpartpicker.com/product/XQgrxr/gskill-ripjaws-64-gb-2-x-32-gb-ddr5-5600-sodimm-cl40-memory-f5-5600s4040a32gx2-rs
Kingston Fury Renegade RGB 32 GB,Kingston,N/A,DDR5-7200,DDR5,7200,DIMM,2,32,Silver / Black,38,10.556,1.45,FALSE,FALSE,TRUE,https://pcpartpicker.com/product/w4t9TW/kingston-fury-renegade-rgb-32-gb-2-x-16-gb-ddr5-7200-cl38-memory-kf572c38rsak2-32
G.Skill Trident Z5 RGB 32 GB,G.Skill,$435.99 ,DDR5-6000,DDR5,6000,DIMM,2,32,White / Black,32,10.667,1.35,FALSE,FALSE,TRUE,https://pcpartpicker.com/product/v82WGX/gskill-trident-z5-rgb-32-gb-2-x-16-gb-ddr5-6000-cl32-memory-f5-6000j3238f16gx2-tz5rs
Corsair Dominator Platinum RGB 32 GB,Corsair,N/A,DDR4-3200,DDR4,3200,DIMM,2,32,Black,16,10,1.35,FALSE,FALSE,TRUE,https://pcpartpicker.com/product/mWXJ7P/corsair-dominator-platinum-rgb-32-gb-2-x-16-gb-ddr4-3200-cl16-memory-cmt32gx4m2e3200c16
Patriot Viper Elite II 16 GB,Patriot,$91.99+,DDR4-3200,DDR4,3200,DIMM,1,16,Red / Black,18,11.25,1.35,FALSE,FALSE,TRUE,https://pcpartpicker.com/product/KR4Ycf/patriot-viper-elite-ii-16-gb-1-x-16-gb-ddr4-3200-cl18-memory-pve2416g320c8
Corsair Vengeance RGB 48 GB,Corsair,$617.99 ,DDR5-7600,DDR5,7600,DIMM,2,48,Black,36,9.474,1.4,FALSE,FALSE,TRUE,https://pcpartpicker.com/product/s83NnQ/corsair-vengeance-rgb-48-gb-2-x-24-gb-ddr5-7600-cl36-memory-cmh48gx5m2x7600c36
G.Skill Trident Z5 Neo RGB 48 GB,G.Skill,$599.99 ,DDR5-6000,DDR5,6000,DIMM,2,48,White / Black,26,8.667,1.45,FALSE,FALSE,TRUE,https://pcpartpicker.com/product/T62j4D/gskill-trident-z5-neo-rgb-48-gb-2-x-24-gb-ddr5-6000-cl26-memory-f5-6000j2636h24gx2-tz5nrw
G.Skill Trident Z Royal 16 GB,G.Skill,N/A,DDR4-3600,DDR4,3600,DIMM,2,16,Silver,18,10,1.35,FALSE,FALSE,TRUE,https://pcpartpicker.com/product/ZHMwrH/gskill-trident-z-royal-16-gb-2-x-8-gb-ddr4-3600-memory-f4-3600c18d-16gtrs
G.Skill F4-3200C16Q2-128GTZKW 128 GB,G.Skill,N/A,DDR4-3200,DDR4,3200,DIMM,8,128,Black / White,16,10,1.35,FALSE,FALSE,TRUE,https://pcpartpicker.com/product/nRrRsY/gskill-f4-3200c16q2-128gtzkw-128-gb-8-x-16-gb-ddr4-3200-cl16-memory-f4-3200c16q2-128gtzkw
Corsair Vengeance LPX 16 GB,Corsair,N/A,DDR4-3200,DDR4,3200,DIMM,2,16,Red,16,10,1.35,FALSE,FALSE,TRUE,https://pcpartpicker.com/product/mtp323/corsair-memory-cmk16gx4m2b3200c16r
Corsair Vengeance LPX 32 GB,Corsair,N/A,DDR4-3000,DDR4,3000,DIMM,2,32,Black / Yellow,15,10,1.35,FALSE,FALSE,TRUE,https://pcpartpicker.com/product/pGqbt6/corsair-memory-cmk32gx4m2b3000c15
Crucial Ballistix RGB 16 GB,Crucial,N/A,DDR4-3600,DDR4,3600,DIMM,2,16,White,16,8.889,1.35,FALSE,FALSE,TRUE,https://pcpartpicker.com/product/WPvqqs/crucial-ballistix-rgb-16-gb-2-x-8-gb-ddr4-3600-memory-bl2k8g36c16u4wl
Crucial CT16G48C40S5 16 GB,Crucial,$114.99+,DDR5-4800,DDR5,4800,SODIMM,1,16,Black,40,16.667,1.1,FALSE,FALSE,FALSE,https://pcpartpicker.com/product/HXzXsY/crucial-ct16g48c40s5-16-gb-1-x-16-gb-ddr5-4800-sodimm-cl40-memory-ct16g48c40s5
Crucial CT2K32G48C40S5 64 GB,Crucial,$432.99 ,DDR5-4800,DDR5,4800,SODIMM,2,64,Black,40,16.667,1.1,FALSE,FALSE,FALSE,https://pcpartpicker.com/product/kV9wrH/crucial-ct2k32g48c40s5-64-gb-2-x-32-gb-ddr5-4800-sodimm-cl40-memory-ct2k32g48c40s5
G.Skill Ripjaws S5 32 GB,G.Skill,N/A,DDR5-5200,DDR5,5200,DIMM,2,32,White,36,13.846,1.2,FALSE,FALSE,TRUE,https://pcpartpicker.com/product/WhzhP6/gskill-ripjaws-s5-32-gb-2-x-16-gb-ddr5-5200-cl36-memory-f5-5200j3636c16gx2-rs5w
KingBank SharpBlade RGB 64 GB,KingBank,N/A,DDR5-6400,DDR5,6400,DIMM,2,64,White,32,10,1.4,FALSE,FALSE,TRUE,https://pcpartpicker.com/product/nfBzK8/kingbank-sharpblade-rgb-64-gb-2-x-32-gb-ddr5-6400-cl32-memory-brsbddr532g6400x2
TEAMGROUP T-Create Expert 32 GB,TEAMGROUP,N/A,DDR5-6000,DDR5,6000,DIMM,2,32,White,38,12.667,1.25,FALSE,FALSE,TRUE,https://pcpartpicker.com/product/KHWJ7P/teamgroup-t-create-expert-32-gb-2-x-16-gb-ddr5-6000-cl38-memory-ctcwd532g6000hc38adc01
TEAMGROUP Elite Plus 16 GB,TEAMGROUP,$189.99 ,DDR5-5600,DDR5,5600,DIMM,1,16,Black,40,14.286,1.1,FALSE,FALSE,TRUE,https://pcpartpicker.com/product/tZVmP6/teamgroup-elite-plus-16-gb-1-x-16-gb-ddr5-5600-cl40-memory-tpbd516g5600hc4601
Kingston FURY Beast RGB 16 GB,Kingston,N/A,DDR5-6400,DDR5,6400,DIMM,1,16,White,32,10,1.4,FALSE,FALSE,TRUE,https://pcpartpicker.com/product/2RZXsY/kingston-fury-beast-rgb-16-gb-1-x-16-gb-ddr5-6400-cl32-memory-kf564c32bwa-16
Silicon Power XPOWER Storm RGB 64 GB,Silicon Power,$699.99 ,DDR5-6000,DDR5,6000,DIMM,2,64,Gold,38,12.667,1.35,FALSE,FALSE,TRUE,https://pcpartpicker.com/product/dGLp99/silicon-power-xpower-storm-rgb-64-gb-2-x-32-gb-ddr5-6000-cl38-memory-sp064gxlwu60bfdl
Klevv Urbane V RGB 32 GB,Klevv,N/A,DDR5-6400,DDR5,6400,DIMM,2,32,White,30,9.375,1.35,FALSE,FALSE,TRUE,https://pcpartpicker.com/product/mJCZxr/klevv-urbane-v-rgb-32-gb-2-x-16-gb-ddr5-6400-cl30-memory-kd5agua80-64a320m
G.Skill Trident Z5 Neo RGB 32 GB,G.Skill,$780.91 ,DDR5-8000,DDR5,8000,DIMM,2,32,Silver / Black,38,9.5,1.45,FALSE,FALSE,TRUE,https://pcpartpicker.com/product/MxLdnQ/gskill-trident-z5-neo-rgb-32-gb-2-x-16-gb-ddr5-8000-cl38-memory-f5-8000j3848h16gx2-tz5nrw
Silicon Power XPOWER Zenith Gaming 16 GB,Silicon Power,N/A,DDR4-3200,DDR4,3200,DIMM,2,16,Black / Silver,16,10,1.35,FALSE,FALSE,TRUE,https://pcpartpicker.com/product/hPfnTW/silicon-power-xpower-zenith-gaming-16-gb-2-x-8-gb-ddr4-3200-cl16-memory-sp016gxlzu320bdc
Crucial CT8G4DFD824A 8 GB,Crucial,$59.97+,DDR4-2400,DDR4,2400,DIMM,1,8,Green,17,14.167,1.2,FALSE,FALSE,FALSE,https://pcpartpicker.com/product/N3yxFT/crucial-8gb-1-x-8gb-ddr4-2400-memory-ct8g4dfd824a
G.Skill Trident Z5 Neo 48 GB,G.Skill,N/A,DDR5-8000,DDR5,8000,DIMM,2,48,Black,40,10,1.4,FALSE,FALSE,TRUE,https://pcpartpicker.com/product/gph2FT/gskill-trident-z5-neo-48-gb-2-x-24-gb-ddr5-8000-cl40-memory-f5-8000j4048g24gx2-tz5n
Corsair Vengeance LP 16 GB,Corsair,$123.69 ,DDR3-1600,DDR3,1600,DIMM,2,16,Black / Yellow,10,12.5,1.5,FALSE,FALSE,TRUE,https://pcpartpicker.com/product/NdkD4D/corsair-memory-cml16gx3m2a1600c10
G.Skill Ripjaws S5 48 GB,G.Skill,N/A,DDR5-6400,DDR5,6400,DIMM,2,48,Black,40,12.5,1.35,FALSE,FALSE,TRUE,https://pcpartpicker.com/product/3Fn9TW/gskill-ripjaws-s5-48-gb-2-x-24-gb-ddr5-6400-cl40-memory-f5-6400j4048f24gx2-rs5k
Kingston HyperX Fury 8 GB,Kingston,N/A,DDR3-1600,DDR3,1600,DIMM,2,8,Blue / Silver,10,12.5,1.5,FALSE,FALSE,TRUE,https://pcpartpicker.com/product/vmyFf7/kingston-memory-hx316c10fk28
G.Skill Trident Z RGB 128 GB,G.Skill,N/A,DDR4-3600,DDR4,3600,DIMM,8,128,N/A,17,9.444,1.35,FALSE,FALSE,TRUE,https://pcpartpicker.com/product/8tvdnQ/gskill-trident-z-rgb-128-gb-8-x-16-gb-ddr4-3600-cl17-memory-f4-3600c17q2-128gtzr
Lexar Ares RGB 32 GB,Lexar,N/A,DDR5-6000,DDR5,6000,DIMM,2,32,Black,34,11.333,1.3,FALSE,FALSE,TRUE,https://pcpartpicker.com/product/CXYRsY/lexar-ares-rgb-32-gb-2-x-16-gb-ddr5-6000-cl34-memory-ld5fu016g-r6000gdga
PNY MN64GK2D43200-TB 64 GB,PNY,$299.99 ,DDR4-3200,DDR4,3200,SODIMM,2,64,Black,22,13.75,1.2,FALSE,FALSE,FALSE,https://pcpartpicker.com/product/hvh2FT/pny-mn64gk2d43200-tb-64-gb-2-x-32-gb-ddr4-3200-sodimm-cl22-memory-mn64gk2d43200-tb
TEAMGROUP T-Force Delta RGB 64 GB,TEAMGROUP,N/A,DDR5-6000,DDR5,6000,DIMM,2,64,Black,38,12.667,1.35,FALSE,FALSE,TRUE,https://pcpartpicker.com/product/G7kH99/teamgroup-t-force-delta-rgb-64-gb-2-x-32-gb-ddr5-6000-cl38-memory-ff3d564g6000hc38gdc01
G.Skill Sniper X 32 GB,G.Skill,$253.74 ,DDR4-3200,DDR4,3200,DIMM,2,32,Black / Camo,16,10,1.35,FALSE,FALSE,TRUE,https://pcpartpicker.com/product/wWc48d/gskill-sniper-x-32gb-2-x-16gb-ddr4-3200-memory-f4-3200c16d-32gsxkb
Patriot Signature Line 16 GB,Patriot,N/A,DDR5-4800,DDR5,4800,DIMM,2,16,Black,40,16.667,1.1,FALSE,FALSE,FALSE,https://pcpartpicker.com/product/FLKKHx/patriot-signature-line-16-gb-2-x-8-gb-ddr5-4800-cl40-memory-psd516g4800k
Patriot Viper Xtreme 5 RGB 32 GB,Patriot,$474.99 ,DDR5-8000,DDR5,8000,DIMM,2,32,Black,38,9.5,1.45,FALSE,FALSE,TRUE,https://pcpartpicker.com/product/XtCZxr/patriot-viper-xtreme-5-rgb-32-gb-2-x-16-gb-ddr5-8000-cl38-memory-pvxr532g80c38k
G.Skill Ripjaws S5 64 GB,G.Skill,N/A,DDR5-6000,DDR5,6000,DIMM,2,64,White,30,10,1.4,FALSE,FALSE,TRUE,https://pcpartpicker.com/product/qFD7YJ/gskill-ripjaws-s5-64-gb-2-x-32-gb-ddr5-6000-cl30-memory-f5-6000j3040g32gx2-rs5w
Kingston FURY Beast RGB 16 GB,Kingston,$139.50 ,DDR4-3200,DDR4,3200,DIMM,2,16,Black,16,10,1.35,FALSE,FALSE,TRUE,https://pcpartpicker.com/product/gHDnTW/kingston-fury-beast-rgb-16-gb-2-x-8-gb-ddr4-3200-cl16-memory-kf432c16bb2ak216
Corsair Dominator Platinum RGB 32 GB,Corsair,$502.99 ,DDR5-7600,DDR5,7600,DIMM,2,32,Black,36,9.474,1.45,FALSE,FALSE,TRUE,https://pcpartpicker.com/product/wB8bt6/corsair-dominator-platinum-rgb-32-gb-2-x-16-gb-ddr5-7600-cl36-memory-cmt32gx5m2x7600c36
ADATA XPG Lancer Blade RGB 32 GB,ADATA,N/A,DDR5-6000,DDR5,6000,DIMM,2,32,White,36,12,1.4,FALSE,FALSE,TRUE,https://pcpartpicker.com/product/yby8TW/adata-xpg-lancer-blade-rgb-32-gb-2-x-16-gb-ddr5-6000-cl36-memory-ax5u6000c3616g-dtlabrwh
Mushkin Essentials 8 GB,Mushkin,N/A,DDR4-2133,DDR4,2133,DIMM,1,8,Black / Green,15,14.065,1.2,FALSE,FALSE,FALSE,https://pcpartpicker.com/product/XZfmP6/mushkin-memory-992183
Crucial CT8G4DFS8213 8 GB,Crucial,$53.79+,DDR4-2133,DDR4,2133,DIMM,1,8,Black / Green,15,14.065,1.2,FALSE,FALSE,FALSE,https://pcpartpicker.com/product/TTnG3C/crucial-memory-ct8g4dfs8213
Timetec PINNACLE Konduit RGB 8 GB,Timetec,N/A,DDR4-3200,DDR4,3200,DIMM,1,8,White,16,10,1.35,FALSE,FALSE,TRUE,https://pcpartpicker.com/product/YVcgXL/timetec-pinnacle-konduit-rgb-8-gb-1-x-8-gb-ddr4-3200-cl16-memory-pkmd4u32c16chw8g
Corsair Vengeance RGB 32 GB,Corsair,N/A,DDR5-5600,DDR5,5600,DIMM,2,32,Black,36,12.857,1.25,FALSE,FALSE,TRUE,https://pcpartpicker.com/product/qFVmP6/corsair-vengeance-rgb-32-gb-2-x-16-gb-ddr5-5600-cl36-memory-cmh32gx5m2b5600c36
Patriot Viper 4 Blackout 16 GB,Patriot,N/A,DDR4-3600,DDR4,3600,DIMM,2,16,Black,18,10,1.35,FALSE,FALSE,TRUE,https://pcpartpicker.com/product/CLrRsY/patriot-viper-4-blackout-16-gb-2-x-8-gb-ddr4-3600-cl18-memory-pvb416g360c8k
ADATA XPG GAMMIX D45 16 GB,ADATA,N/A,DDR4-3200,DDR4,3200,DIMM,2,16,Black,16,10,1.35,FALSE,FALSE,TRUE,https://pcpartpicker.com/product/T4zhP6/adata-xpg-gammix-d45-16-gb-2-x-8-gb-ddr4-3200-cl16-memory-ax4u32008g16a-dcbkd45
Mushkin 971307B 1 GB,Mushkin,N/A,DDR-333,Unknown,333,SODIMM,1,1,Black / Green,3,18.018,2.5,FALSE,FALSE,FALSE,https://pcpartpicker.com/product/cTXfrH/mushkin-memory-971307b
Kingston KVR13LL9Q4K4/128I 128 GB,Kingston,N/A,DDR3-1333,DDR3,1333,DIMM,4,128,Silver,9,13.503,1.35,TRUE,FALSE,TRUE,https://pcpartpicker.com/product/dGX2FT/kingston-memory-kvr13ll9q4k4128i
Corsair Vengeance RGB RT 256 GB,Corsair,N/A,DDR4-3600,DDR4,3600,DIMM,8,256,Black,18,10,1.35,FALSE,FALSE,TRUE,https://pcpartpicker.com/product/D3WzK8/corsair-vengeance-rgb-rt-256-gb-8-x-32-gb-ddr4-3600-cl18-memory-cmn256gx4m8z3600c18
V-Color XSky RGB 32 GB,V-Color,N/A,DDR5-6000,DDR5,6000,DIMM,2,32,Black,36,12,1.25,FALSE,FALSE,TRUE,https://pcpartpicker.com/product/9s2WGX/v-color-xsky-rgb-32-gb-2-x-16-gb-ddr5-6000-cl36-memory-tmxsl1660836kwk
G.Skill Trident Z5 RGB 32 GB,G.Skill,N/A,DDR5-7800,DDR5,7800,DIMM,2,32,Silver / Black,36,9.231,1.45,FALSE,FALSE,TRUE,https://pcpartpicker.com/product/8wGbt6/gskill-trident-z5-rgb-32-gb-2-x-16-gb-ddr5-7800-cl36-memory-f5-7800j3646h16gx2-tz5rs
Kingston KCP424SD8/16 16 GB,Kingston,$62.78+,DDR4-2400,DDR4,2400,SODIMM,1,16,Green / Black,17,14.167,1.2,FALSE,FALSE,FALSE,https://pcpartpicker.com/product/JM3H99/kingston-16gb-1-x-16gb-ddr4-2400-memory-kcp424sd816
TEAMGROUP Xtreem 32 GB,TEAMGROUP,N/A,DDR5-6000,DDR5,6000,DIMM,2,32,Black,30,10,1.35,FALSE,FALSE,TRUE,https://pcpartpicker.com/product/3qxxFT/teamgroup-xtreem-32-gb-2-x-16-gb-ddr5-6000-cl30-memory-ffxd532g6000hc30dc01
Samsung M393A4K40CB2-CTD 32 GB,Samsung,$129.99+,DDR4-2666,DDR4,2666,DIMM,1,32,Green / Black,19,14.254,1.2,TRUE,TRUE,FALSE,https://pcpartpicker.com/product/KWPKHx/samsung-32gb-1-x-32gb-registered-ddr4-2666-memory-m393a4k40cb2-ctd
Kingston ValueRAM 32 GB,Kingston,$194.50+,DDR4-3200,DDR4,3200,DIMM,1,32,N/A,22,13.75,1.2,FALSE,FALSE,FALSE,https://pcpartpicker.com/product/bCsnTW/kingston-valueram-32-gb-1-x-32-gb-ddr4-3200-cl22-memory-kvr32n22d832
TEAMGROUP T-Create Classic 64 GB,TEAMGROUP,$679.99 ,DDR5-6000,DDR5,6000,DIMM,2,64,Black,48,16,1.1,FALSE,FALSE,TRUE,https://pcpartpicker.com/product/Ftn9TW/teamgroup-t-create-classic-64-gb-2-x-32-gb-ddr5-6000-cl48-memory-ctccd564g6000hc48dc01
Kingston Fury Beast RGB Special Edition 32 GB,Kingston,N/A,DDR4-3200,DDR4,3200,DIMM,2,32,White,16,10,1.35,FALSE,FALSE,TRUE,https://pcpartpicker.com/product/yKJgXL/kingston-fury-beast-rgb-special-edition-32-gb-2-x-16-gb-ddr4-3200-cl16-memory-kf432c16bwak232
Patriot Viper Elite 5 RGB 64 GB,Patriot,$679.99 ,DDR5-6200,DDR5,6200,DIMM,2,64,White,42,13.548,1.35,FALSE,FALSE,TRUE,https://pcpartpicker.com/product/J9XV3C/patriot-viper-elite-5-rgb-64-gb-2-x-32-gb-ddr5-6200-cl42-memory-pver564g62c42kw
Kingston FURY Renegade Pro 64 GB,Kingston,$999.99 ,DDR5-4800,DDR5,4800,DIMM,4,64,Black,36,15,1.1,TRUE,TRUE,FALSE,https://pcpartpicker.com/product/vmTZxr/kingston-fury-renegade-pro-64-gb-4-x-16-gb-registered-ddr5-4800-cl36-memory-kf548r36rbk4-64
G.Skill Ripjaws V 32 GB,G.Skill,N/A,DDR4-2133,DDR4,2133,DIMM,2,32,Red,15,14.065,1.2,FALSE,FALSE,TRUE,https://pcpartpicker.com/product/zMvZxr/gskill-memory-f42133c15d32gvr
Timetec PINNACLE Konduit RGB 16 GB,Timetec,N/A,DDR4-3200,DDR4,3200,DIMM,2,16,White,16,10,1.35,FALSE,FALSE,TRUE,https://pcpartpicker.com/product/fJfxFT/timetec-pinnacle-konduit-rgb-16-gb-2-x-8-gb-ddr4-3200-cl16-memory-pkmd4u32c16chw8gk2
TEAMGROUP T-Force Xtreem 32 GB,TEAMGROUP,N/A,DDR5-7600,DDR5,7600,DIMM,2,32,Pink,36,9.474,1.4,FALSE,FALSE,TRUE,https://pcpartpicker.com/product/VKyH99/teamgroup-t-force-xtreem-32-gb-2-x-16-gb-ddr5-7600-cl36-memory-ffpd532g7600hc36fdc01
G.Skill Trident Z RGB 32 GB,G.Skill,N/A,DDR4-3600,DDR4,3600,DIMM,4,32,Black,18,10,1.35,FALSE,FALSE,TRUE,https://pcpartpicker.com/product/NmDkcf/gskill-trident-z-rgb-32-gb-4-x-8-gb-ddr4-3600-memory-f4-3600c18q-32gtzr
Thermaltake TOUGHRAM XG RGB 64 GB,Thermaltake,$544.98 ,DDR4-3600,DDR4,3600,DIMM,2,64,White / Silver,18,10,1.35,FALSE,FALSE,TRUE,https://pcpartpicker.com/product/RN3gXL/thermaltake-toughram-xg-rgb-64-gb-2-x-32-gb-ddr4-3600-cl18-memory-rg06r432gx2-3600c18b
TEAMGROUP T-Force Vulcan Z 16 GB,TEAMGROUP,N/A,DDR4-3000,DDR4,3000,DIMM,2,16,Silver / Black,16,10.667,1.35,FALSE,FALSE,TRUE,https://pcpartpicker.com/product/6wGxFT/team-t-force-vulcan-z-16-gb-2-x-8-gb-ddr4-3000-memory-tlzgd416g3000hc16cdc01
G.Skill Ripjaws S5 32 GB,G.Skill,N/A,DDR5-6000,DDR5,6000,DIMM,2,32,Black,32,10.667,1.35,FALSE,FALSE,TRUE,https://pcpartpicker.com/product/VNbTwP/gskill-ripjaws-s5-32-gb-2-x-16-gb-ddr5-6000-cl32-memory-f5-6000j3238f16ga2-rs5k
Corsair Vengeance RGB 32 GB,Corsair,N/A,DDR5-5200,DDR5,5200,DIMM,2,32,Black / Gray,40,15.385,1.25,FALSE,FALSE,TRUE,https://pcpartpicker.com/product/cNKKHx/corsair-vengeance-rgb-32-gb-2-x-16-gb-ddr5-5200-cl40-memory-cmh32gx5m2b5200z40
ADATA XPG SPECTRIX D35G RGB 64 GB,ADATA,N/A,DDR4-3200,DDR4,3200,DIMM,2,64,Black,16,10,1.35,FALSE,FALSE,TRUE,https://pcpartpicker.com/product/YdLdnQ/adata-xpg-spectrix-d35g-rgb-64-gb-2-x-32-gb-ddr4-3200-cl16-memory-ax4u320032g16a-dtbkd35g
Crucial CT16G4DFRA266 16 GB,Crucial,$88.97+,DDR4-2666,DDR4,2666,DIMM,1,16,Green,19,14.254,1.2,FALSE,FALSE,FALSE,https://pcpartpicker.com/product/hX6qqs/crucial-ct16g4dfra266-16-gb-1-x-16-gb-ddr4-2666-cl19-memory-ct16g4dfra266
Patriot Viper Elite 8 GB,Patriot,N/A,DDR4-2666,DDR4,2666,DIMM,2,8,Silver,16,12.003,1.2,FALSE,FALSE,TRUE,https://pcpartpicker.com/product/sP8j4D/patriot-viper-elite-8gb-2-x-4gb-ddr4-2666-memory-pve48g266c6kgy
Corsair Vengeance 8 GB,Corsair,$84.99 ,DDR3-1600,DDR3,1600,DIMM,2,8,Black / Blue,9,11.25,1.5,FALSE,FALSE,TRUE,https://pcpartpicker.com/product/6hzv6h/corsair-memory-cmz8gx3m2a1600c9b
Lexar Ares RGB 16 GB,Lexar,N/A,DDR4-4000,DDR4,4000,DIMM,2,16,Black,18,9,1.4,FALSE,FALSE,TRUE,https://pcpartpicker.com/product/wX8bt6/lexar-ares-rgb-16-gb-2-x-8-gb-ddr4-4000-cl18-memory-ld4eu008g-r4000gdla
G.Skill Trident Z 32 GB,G.Skill,$389.99 ,DDR5-6400,DDR5,6400,DIMM,2,32,Black,32,10,1.4,FALSE,FALSE,TRUE,https://pcpartpicker.com/product/Pk2WGX/gskill-trident-z-32-gb-2-x-16-gb-ddr5-6400-cl32-memory-f5-6400j3239g16ga2-tz5k
Corsair Vengeance RGB Pro SL 32 GB,Corsair,$218.99 ,DDR4-3600,DDR4,3600,DIMM,2,32,Black,18,10,1.35,FALSE,FALSE,TRUE,https://pcpartpicker.com/product/cc6qqs/corsair-vengeance-rgb-pro-sl-32-gb-2-x-16-gb-ddr4-3600-cl18-memory-cmh32gx4m2z3600c18
Crucial CT32G4DFD832A 32 GB,Crucial,$139.99 ,DDR4-3200,DDR4,3200,DIMM,1,32,Green / Black,22,13.75,1.2,FALSE,FALSE,FALSE,https://pcpartpicker.com/product/633mP6/crucial-32-gb-1-x-32-gb-ddr4-3200-memory-ct32g4dfd832a
ADATA XPG LANCER RGB 16 GB,ADATA,N/A,DDR5-5200,DDR5,5200,DIMM,1,16,Black,38,14.615,1.25,FALSE,FALSE,TRUE,https://pcpartpicker.com/product/MrgFf7/adata-xpg-lancer-rgb-16-gb-1-x-16-gb-ddr5-5200-cl38-memory-ax5u5200c3816g-clarbk
TEAMGROUP Elite 8 GB,TEAMGROUP,$71.50 ,DDR4-2666,DDR4,2666,DIMM,1,8,Black,19,14.254,1.2,FALSE,FALSE,FALSE,https://pcpartpicker.com/product/KzC48d/teamgroup-elite-8-gb-1-x-8-gb-ddr4-2666-cl19-memory-ted48g2666c1901
Mushkin Silverline 16 GB,Mushkin,N/A,DDR4-2400,DDR4,2400,DIMM,1,16,Silver,17,14.167,1.2,FALSE,FALSE,TRUE,https://pcpartpicker.com/product/NKvdnQ/mushkin-silverline-16-gb-1-x-16-gb-ddr4-2400-cl17-memory-msl4u240hf16g
TEAMGROUP T-Force Vulcan Z 32 GB,TEAMGROUP,N/A,DDR4-3200,DDR4,3200,DIMM,2,32,Black,16,10,1.35,FALSE,FALSE,TRUE,https://pcpartpicker.com/product/TLvbt6/team-t-force-vulcan-z-32-gb-2-x-16-gb-ddr4-3200-memory-tlzgd432g3200hc16cdc01
Corsair Dominator Platinum RGB 32 GB,Corsair,N/A,DDR4-4000,DDR4,4000,DIMM,2,32,White,19,9.5,1.35,FALSE,FALSE,TRUE,https://pcpartpicker.com/product/sPPgXL/corsair-dominator-platinum-rgb-32-gb-2-x-16-gb-ddr4-4000-cl19-memory-cmt32gx4m2k4000c19w
TEAMGROUP T-Force Delta RGB 2 GB,TEAMGROUP,N/A,DDR5-5600,DDR5,5600,DIMM,1,2,Black,36,12.857,1.3,FALSE,FALSE,TRUE,https://pcpartpicker.com/product/QTXV3C/teamgroup-t-force-delta-rgb-2-gb-1-x-2-gb-ddr5-5600-cl36-memory-ff3d532g5600hc36b01
Kingston FURY Impact 64 GB,Kingston,$619.99 ,DDR5-5600,DDR5,5600,SODIMM,2,64,Black,40,14.286,1.1,FALSE,FALSE,FALSE,https://pcpartpicker.com/product/2k88TW/kingston-fury-impact-64-gb-2-x-32-gb-ddr5-5600-sodimm-cl40-memory-kf556s40ibk2-64
G.Skill Ripjaws M5 Neo RGB 96 GB,G.Skill,N/A,DDR5-6000,DDR5,6000,DIMM,2,96,White,30,10,1.35,FALSE,FALSE,TRUE,https://pcpartpicker.com/product/wQVfrH/gskill-ripjaws-m5-neo-rgb-96-gb-2-x-48-gb-ddr5-6000-cl30-memory-f5-6000j3036f48gx2-rm5nrw
TEAMGROUP T-Force Vulcan 16 GB,TEAMGROUP,$179.99 ,DDR5-5200,DDR5,5200,DIMM,2,16,Red,40,15.385,1.25,FALSE,FALSE,TRUE,https://pcpartpicker.com/product/7Tqrxr/teamgroup-t-force-vulcan-16-gb-2-x-8-gb-ddr5-5200-cl40-memory-flrd516g5200hc40cdc01
G.Skill Flare X5 32 GB,G.Skill,$943.37+,DDR5-5200,DDR5,5200,DIMM,2,32,Black,40,15.385,1.1,FALSE,FALSE,TRUE,https://pcpartpicker.com/product/VPNscf/gskill-flare-x5-32-gb-2-x-16-gb-ddr5-5200-cl40-memory-f5-5200j4040a16gx2-fx5
TEAMGROUP T-Force Zeus 16 GB,TEAMGROUP,N/A,DDR4-2666,DDR4,2666,SODIMM,2,16,Red / Black,19,14.254,1.2,FALSE,FALSE,TRUE,https://pcpartpicker.com/product/QgsV3C/teamgroup-t-force-zeus-16-gb-2-x-8-gb-ddr4-2666-sodimm-cl19-memory-ttzd416g2666hc19dc-s01
G.Skill Ripjaws S5 64 GB,G.Skill,N/A,DDR5-6000,DDR5,6000,DIMM,2,64,Black,28,9.333,1.4,FALSE,FALSE,TRUE,https://pcpartpicker.com/product/dTRnTW/gskill-ripjaws-s5-64-gb-2-x-32-gb-ddr5-6000-cl28-memory-f5-6000j2836g32gx2-rs5k
Klevv BOLT V 32 GB,Klevv,N/A,DDR5-6800,DDR5,6800,DIMM,2,32,Black,34,10,1.35,FALSE,FALSE,TRUE,https://pcpartpicker.com/product/v626Mp/klevv-bolt-v-32-gb-2-x-16-gb-ddr5-6800-cl34-memory-kd5agua80-68a340h
